,POS,Sentiment
810,"[(u'the', 'DT'), (u'servic', 'JJ'), (u'terribl', 'NN'), (u'though', 'IN')]",0
811,"[(u'thi', 'JJ'), (u'place', 'NN'), (u'overpr', 'JJ'), (u'consist', 'NN'), (u'boba', 'NN'), (u'realli', 'NN'), (u'overpr', 'NN')]",0
812,"[(u'It', 'PRP'), (u'pack', 'NN')]",0
813,"[(u'I', 'PRP'), (u'love', 'VBP'), (u'place', 'NN')]",1
814,"[(u'I', 'PRP'), (u'say', 'VBP'), (u'dessert', 'JJ'), (u'yummi', 'NN')]",1
815,"[(u'the', 'DT'), (u'food', 'NN'), (u'terribl', 'NN')]",0
816,"[(u'the', 'DT'), (u'season', 'NN'), (u'fruit', 'NN'), (u'fresh', 'JJ'), (u'white', 'JJ'), (u'peach', 'NN'), (u'pure', 'NN')]",1
817,"[(u'It', 'PRP'), (u'kept', 'VBD'), (u'get', 'VB'), (u'wors', 'NNS'), (u'wors', 'NNS'), (u'I', 'PRP'), (u'offici', 'VBP'), (u'done', 'VBN')]",0
818,"[(u'thi', 'JJ'), (u'place', 'NN'), (u'honestli', 'NN'), (u'blown', 'NN')]",0
819,"[(u'but', 'CC'), (u'I', 'PRP'), (u'definit', 'VBP'), (u'would', 'MD'), (u'eat', 'VB')]",0
820,"[(u'Do', 'VB'), (u'wast', 'JJS'), (u'money', 'NN')]",0
821,"[(u'I', 'PRP'), (u'love', 'VBP'), (u'put', 'VBN'), (u'food', 'NN'), (u'nice', 'JJ'), (u'plastic', 'NN'), (u'contain', 'NN'), (u'oppos', 'JJ'), (u'cram', 'NN'), (u'littl', 'JJ'), (u'paper', 'NN'), (u'takeout', 'NN'), (u'box', 'NN')]",1
822,"[(u'the', 'DT'), (u'crpe', 'NN'), (u'delic', 'NN'), (u'thin', 'JJ'), (u'moist', 'NN')]",1
823,"[(u'aw', 'NN'), (u'servic', 'NN')]",0
824,"[(u'won', 'VBD'), (u'ever', 'RB'), (u'go', 'VB')]",0
825,"[(u'food', 'NN'), (u'qualiti', 'NNS'), (u'horribl', 'NN')]",0
826,"[(u'for', 'IN'), (u'price', 'NN'), (u'I', 'PRP'), (u'think', 'VBP'), (u'place', 'NN'), (u'I', 'PRP'), (u'would', 'MD'), (u'much', 'RB'), (u'rather', 'RB'), (u'gone', 'VBN')]",0
827,"[(u'the', 'DT'), (u'servic', 'JJ'), (u'fair', 'NN'), (u'best', 'JJS')]",0
828,"[(u'I', 'PRP'), (u'love', 'VBP'), (u'sushi', 'NN'), (u'I', 'PRP'), (u'found', 'VBD'), (u'kabuki', 'JJ'), (u'price', 'NN'), (u'hip', 'NN'), (u'servic', 'NN')]",0
829,"[(u'Do', 'VB'), (u'favor', 'NN'), (u'stay', 'VB'), (u'away', 'RB'), (u'dish', 'JJ')]",0
830,"[(u'veri', 'NN'), (u'poor', 'JJ'), (u'servic', 'NN')]",0
831,"[(u'No', 'DT'), (u'one', 'CD'), (u'tabl', 'NN'), (u'thought', 'VBD'), (u'food', 'NN'), (u'averag', 'NN'), (u'worth', 'NN'), (u'wait', 'NN')]",0
832,"[(u'best', 'JJS'), (u'servic', 'NN'), (u'food', 'NN'), (u'ever', 'RB'), (u'maria', 'RB'), (u'server', 'RB'), (u'good', 'JJ'), (u'friendli', 'NNS'), (u'made', 'VBN'), (u'day', 'NN')]",1
833,"[(u'they', 'PRP'), (u'excel', 'VBP')]",1
834,"[(u'I', 'PRP'), (u'paid', 'VBD'), (u'bill', 'NN'), (u'tip', 'NN'), (u'I', 'PRP'), (u'felt', 'VBD'), (u'server', 'RB'), (u'terribl', 'JJ'), (u'job', 'NN')]",0
835,"[(u'just', 'RB'), (u'lunch', 'NN'), (u'great', 'JJ'), (u'experi', 'NN')]",1
836,"[(u'I', 'PRP'), (u'never', 'RB'), (u'bland', 'VBP'), (u'food', 'NN'), (u'surpris', 'NN'), (u'consid', 'NN'), (u'articl', 'NN'), (u'read', 'VBD'), (u'focus', 'RB'), (u'much', 'JJ'), (u'spice', 'NN'), (u'flavor', 'NN')]",0
837,"[(u'food', 'NN'), (u'way', 'NN'), (u'overpr', 'JJ'), (u'portion', 'NN'), (u'fuck', 'VBD'), (u'small', 'JJ')]",0
838,"[(u'I', 'PRP'), (u'recent', 'JJ'), (u'tri', 'NN'), (u'caballero', 'NN'), (u'I', 'PRP'), (u'back', 'RB'), (u'everi', 'VBP'), (u'week', 'NN'), (u'sinc', 'NN')]",1
839,"[(u'40', 'CD'), (u'buck', 'JJ'), (u'head', 'NN'), (u'realli', 'NN'), (u'expect', 'VBP'), (u'better', 'JJR'), (u'food', 'NN')]",0
840,"[(u'the', 'DT'), (u'food', 'NN'), (u'came', 'VBD'), (u'good', 'JJ'), (u'pace', 'NN')]",1
841,"[(u'I', 'PRP'), (u'ate', 'VBP'), (u'twice', 'RB'), (u'last', 'JJ'), (u'visit', 'NN'), (u'especi', 'VBD'), (u'enjoy', 'JJ'), (u'salmon', 'NN'), (u'salad', 'NN')]",1
842,"[(u'I', 'PRP'), (u'back', 'VBP')]",0
843,"[(u'We', 'PRP'), (u'could', 'MD'), (u'believ', 'VB'), (u'dirti', 'JJ'), (u'oyster', 'NN')]",0
844,"[(u'thi', 'JJ'), (u'place', 'NN'), (u'deserv', 'NN'), (u'star', 'NN')]",0
845,"[(u'I', 'PRP'), (u'would', 'MD'), (u'recommend', 'VB'), (u'place', 'NN')]",0
846,"[(u'In', 'IN'), (u'fact', 'NN'), (u'I', 'PRP'), (u'go', 'VBP'), (u'round', 'RB'), (u'4', 'CD'), (u'star', 'NN'), (u'awesom', 'NN')]",1
847,"[(u'To', 'TO'), (u'disbelief', 'VB'), (u'dish', 'JJ'), (u'qualifi', 'NNS'), (u'worst', 'JJS'), (u'version', 'NN'), (u'food', 'NN'), (u'I', 'PRP'), (u'ever', 'RB'), (u'tast', 'VBD')]",0
848,"[(u'bad', 'JJ'), (u'day', 'NN'), (u'I', 'PRP'), (u'low', 'VBP'), (u'toler', 'JJ'), (u'rude', 'NN'), (u'custom', 'NN'), (u'servic', 'JJ'), (u'peopl', 'NN'), (u'job', 'NN'), (u'nice', 'JJ'), (u'polit', 'NN'), (u'wash', 'JJ'), (u'dish', 'NN'), (u'otherwis', 'NN')]",0
849,"[(u'potato', 'NN'), (u'great', 'JJ'), (u'biscuit', 'NN')]",1
850,"[(u'I', 'PRP'), (u'probabl', 'VBP'), (u'would', 'MD'), (u'go', 'VB')]",0
851,"[(u'So', 'RB'), (u'flavor', 'JJ'), (u'perfect', 'JJ'), (u'amount', 'NN'), (u'heat', 'NN')]",1
852,"[(u'the', 'DT'), (u'price', 'NN'), (u'reason', 'NN'), (u'servic', 'VBD'), (u'great', 'JJ')]",1
853,"[(u'the', 'DT'), (u'wife', 'NN'), (u'hate', 'NN'), (u'meal', 'NN'), (u'coconut', 'NN'), (u'shrimp', 'NN'), (u'friend', 'VBP'), (u'realli', 'NN'), (u'enjoy', 'NN'), (u'meal', 'NN'), (u'either', 'CC')]",0
854,"[(u'My', 'PRP$'), (u'fella', 'NN'), (u'got', 'VBD'), (u'huevo', 'JJ'), (u'ranchero', 'NN'), (u'look', 'NN'), (u'appeal', 'NN')]",0
855,"[(u'went', 'VBD'), (u'happi', 'JJ'), (u'hour', 'NN'), (u'great', 'JJ'), (u'list', 'NN'), (u'wine', 'NN')]",1
856,"[(u'some', 'DT'), (u'may', 'MD'), (u'say', 'VB'), (u'buffet', 'NN'), (u'pricey', 'NN'), (u'I', 'PRP'), (u'think', 'VBP'), (u'get', 'VB'), (u'pay', 'VB'), (u'place', 'NN'), (u'get', 'VB'), (u'quit', 'NN'), (u'lot', 'NN')]",1
857,"[(u'I', 'PRP'), (u'probabl', 'VBP'), (u'come', 'VBN'), (u'back', 'RP')]",0
858,"[(u'worst', 'JJS'), (u'food', 'NN'), (u'servic', 'NN'), (u'I', 'PRP')]",0
859,"[(u'thi', 'JJ'), (u'place', 'NN'), (u'pretti', 'RB'), (u'good', 'JJ'), (u'nice', 'JJ'), (u'littl', 'NN'), (u'vibe', 'NN'), (u'restaur', 'NN')]",1
860,"[(u'talk', 'NN'), (u'great', 'JJ'), (u'custom', 'NN'), (u'servic', 'NN'), (u'cours', 'VBZ'), (u'back', 'RB')]",1
861,"[(u'hot', 'JJ'), (u'dish', 'JJ'), (u'hot', 'JJ'), (u'cold', 'JJ'), (u'dish', 'NN'), (u'close', 'JJ'), (u'room', 'NN'), (u'temp', 'NN'), (u'I', 'PRP'), (u'watch', 'VBP'), (u'staff', 'NN'), (u'prepar', 'NN'), (u'food', 'NN'), (u'bare', 'NN'), (u'hand', 'NN'), (u'glove', 'VB'), (u'everyth', 'NN'), (u'deep', 'JJ'), (u'fri', 'NN'), (u'oil', 'NN')]",0
862,"[(u'I', 'PRP'), (u'love', 'VBP'), (u'fri', 'JJ'), (u'bean', 'NN')]",1
863,"[(u'alway', 'RB'), (u'pleasur', 'JJ'), (u'deal', 'NN')]",1
864,"[(u'they', 'PRP'), (u'plethora', 'VBP'), (u'salad', 'JJ'), (u'sandwich', 'JJ'), (u'everyth', 'NN'), (u'I', 'PRP'), (u'tri', 'VBP'), (u'get', 'VB'), (u'seal', 'JJ'), (u'approv', 'NN')]",1
865,"[(u'thi', 'JJ'), (u'place', 'NN'), (u'awesom', 'NN'), (u'want', 'VBP'), (u'someth', 'NN'), (u'light', 'NN'), (u'healthi', 'NN'), (u'summer', 'NN')]",1
866,"[(u'for', 'IN'), (u'sushi', 'NN'), (u'strip', 'NN'), (u'place', 'NN'), (u'go', 'VBP')]",1
867,"[(u'the', 'DT'), (u'servic', 'NN'), (u'great', 'JJ'), (u'even', 'RB'), (u'manag', 'VBP'), (u'came', 'VBD'), (u'help', 'NN'), (u'tabl', 'NN')]",1
868,"[(u'the', 'DT'), (u'feel', 'NN'), (u'dine', 'JJ'), (u'room', 'NN'), (u'colleg', 'NN'), (u'cook', 'NN'), (u'cours', 'VBP'), (u'high', 'JJ'), (u'class', 'NN'), (u'dine', 'NN'), (u'servic', 'JJ'), (u'slow', 'JJ'), (u'best', 'JJS')]",0
869,"[(u'I', 'PRP'), (u'start', 'VBP'), (u'review', 'VB'), (u'two', 'CD'), (u'star', 'NN'), (u'I', 'PRP'), (u'edit', 'VBP'), (u'give', 'VB'), (u'one', 'CD')]",0
870,"[(u'worst', 'JJS'), (u'sushi', 'NN'), (u'ever', 'RB'), (u'eat', 'VBD'), (u'besid', 'JJ'), (u'costco', 'NN')]",0
871,"[(u'all', 'DT'), (u'excel', 'VBP'), (u'restaur', 'JJ'), (u'highlight', 'NN'), (u'great', 'JJ'), (u'servic', 'JJ'), (u'uniqu', 'JJ'), (u'menu', 'NN'), (u'beauti', 'NN'), (u'set', 'NN')]",1
872,"[(u'My', 'PRP$'), (u'boyfriend', 'NN'), (u'sat', 'VBD'), (u'bar', 'NN'), (u'complet', 'NN'), (u'delight', 'VBD'), (u'experi', 'NN')]",1
873,"[(u'weird', 'JJ'), (u'vibe', 'NN'), (u'owner', 'NN')]",0
874,"[(u'there', 'RB'), (u'hardli', 'VBZ'), (u'meat', 'NN')]",0
875,"[(u'I', 'PRP'), (u'better', 'VBP'), (u'bagel', 'JJ'), (u'groceri', 'NN'), (u'store', 'NN')]",0
876,"[(u'Go', 'VB'), (u'To', 'TO'), (u'place', 'VB'), (u'gyro', 'NN')]",1
877,"[(u'I', 'PRP'), (u'love', 'VBP'), (u'owner', 'NN'), (u'chef', 'NN'), (u'one', 'CD'), (u'authent', 'NN'), (u'japanes', 'NNS'), (u'cool', 'VBP'), (u'dude', 'NN')]",1
878,"[(u'now', 'RB'), (u'burger', 'RB'), (u'good', 'JJ'), (u'pizza', 'NN'), (u'use', 'NN'), (u'amaz', 'JJ'), (u'doughi', 'NN'), (u'flavorless', 'NN')]",0
879,"[(u'I', 'PRP'), (u'found', 'VBD'), (u'six', 'CD'), (u'inch', 'NN'), (u'long', 'RB'), (u'piec', 'JJ'), (u'wire', 'NN'), (u'salsa', 'NN')]",0
880,"[(u'the', 'DT'), (u'servic', 'JJ'), (u'terribl', 'NN'), (u'food', 'NN'), (u'mediocr', 'NN')]",0
881,"[(u'We', 'PRP'), (u'defin', 'VBP'), (u'enjoy', 'VB')]",1
882,"[(u'I', 'PRP'), (u'order', 'NN'), (u'albondiga', 'NN'), (u'soup', 'NN'), (u'warm', 'VBD'), (u'tast', 'NN'), (u'like', 'IN'), (u'tomato', 'NN'), (u'soup', 'NN'), (u'frozen', 'VBD'), (u'meatbal', 'NNS')]",0
883,"[(u'On', 'IN'), (u'three', 'CD'), (u'differ', 'NN'), (u'occas', 'NN'), (u'I', 'PRP'), (u'ask', 'VBP'), (u'well', 'RB'), (u'done', 'VBN'), (u'medium', 'NN'), (u'well', 'RB'), (u'three', 'CD'), (u'time', 'NN'), (u'I', 'PRP'), (u'got', 'VBD'), (u'bloodiest', 'JJS'), (u'piec', 'NN'), (u'meat', 'NN'), (u'plate', 'NN')]",0
884,"[(u'I', 'PRP'), (u'two', 'CD'), (u'bite', 'JJ'), (u'refus', 'NNS'), (u'eat', 'VBP'), (u'anymor', 'NN')]",0
885,"[(u'the', 'DT'), (u'servic', 'JJ'), (u'extrem', 'NN'), (u'slow', 'VB')]",0
886,"[(u'after', 'IN'), (u'20', 'CD'), (u'minut', 'JJ'), (u'wait', 'NN'), (u'I', 'PRP'), (u'got', 'VBD'), (u'tabl', 'NNS')]",0
887,"[(u'serious', 'JJ'), (u'killer', 'NN'), (u'hot', 'JJ'), (u'chai', 'NN'), (u'latt', 'NN')]",1
888,"[(u'No', 'DT'), (u'allergi', 'NN'), (u'warn', 'NN'), (u'menu', 'NN'), (u'waitress', 'NN'), (u'absolut', 'IN'), (u'clue', 'JJ'), (u'meal', 'NN'), (u'contain', 'NN'), (u'peanut', 'NN')]",0
889,"[(u'My', 'PRP$'), (u'boyfriend', 'NN'), (u'tri', 'NN'), (u'mediterranean', 'NN'), (u'chicken', 'NN'), (u'salad', 'NN'), (u'fell', 'VBD'), (u'love', 'VB')]",1
890,"[(u'their', 'PRP$'), (u'rotat', 'NNS'), (u'beer', 'NN'), (u'tap', 'NN'), (u'also', 'RB'), (u'highlight', 'VBD'), (u'place', 'NN')]",1
891,"[(u'price', 'NN'), (u'bit', 'NN'), (u'concern', 'NN'), (u'mellow', 'JJ'), (u'mushroom', 'NN')]",0
892,"[(u'worst', 'JJS'), (u'thai', 'NN'), (u'ever', 'RB')]",0
893,"[(u'If', 'IN'), (u'stay', 'JJ'), (u'vega', 'FW'), (u'must', 'MD'), (u'get', 'VB'), (u'breakfast', 'IN'), (u'least', 'JJS')]",1
894,"[(u'I', 'PRP'), (u'want', 'VBP'), (u'first', 'JJ'), (u'say', 'VBP'), (u'server', 'RB'), (u'great', 'JJ'), (u'perfect', 'JJ'), (u'servic', 'NN')]",1
895,"[(u'the', 'DT'), (u'pizza', 'NN'), (u'select', 'NN'), (u'good', 'JJ')]",1
896,"[(u'I', 'PRP'), (u'strawberri', 'VBP'), (u'tea', 'RB'), (u'good', 'JJ')]",1
897,"[(u'highli', 'JJ'), (u'unprofession', 'NN'), (u'rude', 'NN'), (u'loyal', 'JJ'), (u'patron', 'NN')]",0
898,"[(u'overal', 'JJ'), (u'great', 'JJ'), (u'experi', 'NN')]",1
899,"[(u'spend', 'VB'), (u'money', 'NN'), (u'elsewher', 'NN')]",0
900,"[(u'their', 'PRP$'), (u'regular', 'JJ'), (u'toast', 'NN'), (u'bread', 'NN'), (u'equal', 'JJ'), (u'satisfi', 'NN'), (u'occasion', 'NN'), (u'pat', 'NN'), (u'butter', 'NN'), (u'mmmm', 'NN')]",1
901,"[(u'the', 'DT'), (u'buffet', 'NN'), (u'bellagio', 'NN'), (u'far', 'RB'), (u'I', 'PRP'), (u'anticip', 'VBP')]",0
902,"[(u'and', 'CC'), (u'drink', 'VB'), (u'weak', 'JJ'), (u'peopl', 'NN')]",0
903,"[(u'My', 'PRP$'), (u'order', 'NN'), (u'correct', 'NN')]",0
904,"[(u'also', 'RB'), (u'I', 'PRP'), (u'feel', 'VBP'), (u'like', 'IN'), (u'chip', 'NN'), (u'bought', 'VBD'), (u'made', 'VBN'), (u'hous', 'JJ')]",0
905,"[(u'after', 'IN'), (u'disappoint', 'NN'), (u'dinner', 'NN'), (u'went', 'VBD'), (u'elsewher', 'RB'), (u'dessert', 'NN')]",0
906,"[(u'the', 'DT'), (u'chip', 'NN'), (u'sal', 'NN'), (u'amaz', 'NN')]",1
907,"[(u'We', 'PRP'), (u'return', 'VBP')]",0
908,"[(u'thi', 'JJ'), (u'new', 'JJ'), (u'fav', 'NN'), (u'vega', 'JJ'), (u'buffet', 'NN'), (u'spot', 'NN')]",1
909,"[(u'I', 'PRP'), (u'serious', 'JJ'), (u'cannot', 'NN'), (u'believ', 'NN'), (u'owner', 'NN'), (u'mani', 'NN'), (u'unexperienc', 'JJ'), (u'employe', 'NN'), (u'run', 'VBP'), (u'around', 'IN'), (u'like', 'IN'), (u'chicken', 'NN'), (u'head', 'NN'), (u'cut', 'NN')]",0
910,"[(u'veri', 'NN'), (u'sad', 'NN')]",0
911,"[(u'felt', 'NN'), (u'insult', 'NN'), (u'disrespect', 'NN'), (u'could', 'MD'), (u'talk', 'VB'), (u'judg', 'JJ'), (u'anoth', 'DT'), (u'human', 'JJ'), (u'like', 'IN')]",0
912,"[(u'how', 'WRB'), (u'call', 'JJ'), (u'steakhous', 'JJ'), (u'properli', 'NN'), (u'cook', 'NN'), (u'steak', 'NN'), (u'I', 'PRP'), (u'understand', 'VBP')]",0
913,"[(u'I', 'PRP'), (u'impress', 'VBP'), (u'concept', 'JJ'), (u'food', 'NN')]",0
914,"[(u'the', 'DT'), (u'thing', 'NN'), (u'I', 'PRP'), (u'crazi', 'VBP'), (u'guacamol', 'JJ'), (u'I', 'PRP'), (u'like', 'VBP'), (u'pure', 'NN')]",0
915,"[(u'there', 'RB'), (u'realli', 'VBZ'), (u'noth', 'DT'), (u'postino', 'NN'), (u'hope', 'VBP'), (u'experi', 'RB'), (u'better', 'RB')]",0
916,"[(u'I', 'PRP'), (u'got', 'VBD'), (u'food', 'NN'), (u'poison', 'NN'), (u'buffet', 'NN')]",0
917,"[(u'they', 'PRP'), (u'brought', 'VBD'), (u'fresh', 'JJ'), (u'batch', 'NN'), (u'fri', 'NN'), (u'I', 'PRP'), (u'think', 'VBP'), (u'yay', 'JJ'), (u'someth', 'NNS'), (u'warm', 'VBP')]",0
918,"[(u'what', 'WP'), (u'should', 'MD'), (u'hilari', 'VB'), (u'yummi', 'JJR'), (u'christma', 'NN'), (u'eve', 'VBP'), (u'dinner', 'NN'), (u'rememb', 'NN'), (u'biggest', 'JJS'), (u'fail', 'NN'), (u'entir', 'NN'), (u'trip', 'NN'), (u'us', 'PRP')]",0
919,"[(u'needless', 'JJ'), (u'say', 'VBP'), (u'I', 'PRP'), (u'go', 'VBP'), (u'back', 'RB'), (u'anytim', 'RB'), (u'soon', 'RB')]",0
920,"[(u'thi', 'JJ'), (u'place', 'NN'), (u'disgust', 'NN')]",0
921,"[(u'everi', 'JJ'), (u'time', 'NN'), (u'I', 'PRP'), (u'eat', 'VBP'), (u'I', 'PRP'), (u'see', 'VBP'), (u'care', 'JJ'), (u'teamwork', 'NN'), (u'profession', 'NN'), (u'degre', 'NN')]",1
922,"[(u'the', 'DT'), (u'RI', 'NNP'), (u'style', 'NN'), (u'calamari', 'NN'), (u'joke', 'NN')]",0
923,"[(u'howev', 'RB'), (u'much', 'JJ'), (u'garlic', 'JJ'), (u'fondu', 'NN'), (u'bare', 'NN'), (u'edibl', 'NN')]",0
924,"[(u'I', 'PRP'), (u'could', 'MD'), (u'bare', 'VB'), (u'stomach', 'JJ'), (u'meal', 'NN'), (u'complain', 'NN'), (u'busi', 'NN'), (u'lunch', 'NN')]",0
925,"[(u'It', 'PRP'), (u'bad', 'JJ'), (u'I', 'PRP'), (u'lost', 'VBD'), (u'heart', 'NN'), (u'finish', 'NN')]",0
926,"[(u'It', 'PRP'), (u'also', 'RB'), (u'took', 'VBD'), (u'forev', 'NN'), (u'bring', 'NN'), (u'us', 'PRP'), (u'check', 'VBP'), (u'ask', 'VB')]",0
927,"[(u'We', 'PRP'), (u'one', 'CD'), (u'make', 'VBP'), (u'scene', 'NN'), (u'restaur', 'NN'), (u'I', 'PRP'), (u'get', 'VBP'), (u'definit', 'JJ'), (u'lost', 'VBN'), (u'love', 'VBP'), (u'one', 'CD')]",0
928,"[(u'disappoint', 'NN'), (u'experi', 'NN')]",0
929,"[(u'the', 'DT'), (u'food', 'NN'), (u'par', 'NN'), (u'denni', 'NNS'), (u'say', 'VBP'), (u'good', 'JJ')]",0
930,"[(u'If', 'IN'), (u'want', 'JJ'), (u'wait', 'NN'), (u'mediocr', 'NN'), (u'food', 'NN'), (u'downright', 'NN'), (u'terribl', 'NN'), (u'servic', 'JJ'), (u'place', 'NN')]",0
931,"[(u'waaaaaayyyyyyyyyi', 'NN'), (u'rate', 'NN'), (u'I', 'PRP'), (u'say', 'VBP')]",0
932,"[(u'We', 'PRP'), (u'go', 'VBP'), (u'back', 'RB')]",0
933,"[(u'the', 'DT'), (u'place', 'NN'), (u'fairli', 'JJ'), (u'clean', 'JJ'), (u'food', 'NN'), (u'simpli', 'NN'), (u'worth', 'NN')]",0
934,"[(u'thi', 'JJ'), (u'place', 'NN'), (u'lack', 'NN'), (u'style', 'NN')]",0
935,"[(u'the', 'DT'), (u'sangria', 'NN'), (u'half', 'NN'), (u'glass', 'NN'), (u'wine', 'VBP'), (u'full', 'JJ'), (u'12', 'CD'), (u'ridicul', 'NN')]",0
936,"[(u'don', 'NN'), (u'bother', 'DT'), (u'come', 'NN')]",0
937,"[(u'the', 'DT'), (u'meat', 'NN'), (u'pretti', 'JJ'), (u'dri', 'NN'), (u'I', 'PRP'), (u'slice', 'VBP'), (u'brisket', 'NN'), (u'pull', 'NN'), (u'pork', 'NN')]",0
938,"[(u'the', 'DT'), (u'build', 'NN'), (u'seem', 'VBP'), (u'pretti', 'RB'), (u'neat', 'JJ'), (u'bathroom', 'NN'), (u'pretti', 'IN'), (u'trippi', 'NN'), (u'I', 'PRP'), (u'eat', 'VBP')]",0
939,"[(u'It', 'PRP'), (u'equal', 'JJ'), (u'aw', 'NN')]",0
940,"[(u'probabl', 'NN'), (u'hurri', 'NN'), (u'go', 'VBP'), (u'back', 'RB')]",0
941,"[(u'slow', 'JJ'), (u'seat', 'NN'), (u'even', 'RB'), (u'reserv', 'VB')]",0
942,"[(u'not', 'RB'), (u'good', 'JJ'), (u'stretch', 'NN'), (u'imagin', 'NN')]",0
943,"[(u'the', 'DT'), (u'cashew', 'NN'), (u'cream', 'NN'), (u'sauc', 'NN'), (u'bland', 'NN'), (u'veget', 'NN'), (u'undercook', 'NN')]",0
944,"[(u'the', 'DT'), (u'chipolt', 'NN'), (u'ranch', 'NN'), (u'dip', 'NN'), (u'saus', 'NN'), (u'tasteless', 'NN'), (u'seem', 'VBP'), (u'thin', 'JJ'), (u'water', 'NN'), (u'heat', 'NN')]",0
945,"[(u'It', 'PRP'), (u'bit', 'VBZ'), (u'sweet', 'JJ'), (u'realli', 'JJ'), (u'spici', 'NN'), (u'enough', 'JJ'), (u'lack', 'NN'), (u'flavor', 'NN')]",0
946,"[(u'I', 'PRP'), (u'veri', 'VBP'), (u'disappoint', 'NN')]",0
947,"[(u'thi', 'JJ'), (u'place', 'NN'), (u'horribl', 'JJ'), (u'way', 'NN'), (u'overpr', 'NN')]",0
948,"[(u'mayb', 'NN'), (u'vegetarian', 'JJ'), (u'fare', 'NN'), (u'I', 'PRP'), (u'twice', 'VBP'), (u'I', 'PRP'), (u'thought', 'VBD'), (u'averag', 'RB'), (u'best', 'JJS')]",0
949,"[(u'It', 'PRP'), (u'busi', 'VBZ'), (u'know', 'VB')]",0
950,"[(u'the', 'DT'), (u'tabl', 'NN'), (u'outsid', 'NN'), (u'also', 'RB'), (u'dirti', 'VBZ'), (u'lot', 'NN'), (u'time', 'NN'), (u'worker', 'NN'), (u'alway', 'RB'), (u'friendli', 'JJ'), (u'help', 'NN'), (u'menu', 'NN')]",0
951,"[(u'the', 'DT'), (u'ambianc', 'NN'), (u'feel', 'NN'), (u'like', 'IN'), (u'buffet', 'NN'), (u'set', 'VBN'), (u'douchey', 'JJ'), (u'indoor', 'JJ'), (u'garden', 'NN'), (u'tea', 'NN'), (u'biscuit', 'NN')]",0
952,"[(u'con', 'NN'), (u'spotti', 'NNS'), (u'servic', 'VBP')]",0
953,"[(u'the', 'DT'), (u'fri', 'NN'), (u'hot', 'JJ'), (u'neither', 'RB'), (u'burger', 'NN')]",0
954,"[(u'but', 'CC'), (u'came', 'VBD'), (u'back', 'RB'), (u'cold', 'JJ')]",0
955,"[(u'then', 'RB'), (u'food', 'NN'), (u'came', 'VBD'), (u'disappoint', 'NN'), (u'ensu', 'NN')]",0
956,"[(u'the', 'DT'), (u'real', 'JJ'), (u'disappoint', 'NN'), (u'waiter', 'NN')]",0
957,"[(u'My', 'PRP$'), (u'husband', 'NN'), (u'said', 'VBD'), (u'rude', 'JJ'), (u'even', 'RB'), (u'apolog', 'VBP'), (u'bad', 'JJ'), (u'food', 'NN'), (u'anyth', 'NN')]",0
958,"[(u'the', 'DT'), (u'reason', 'NN'), (u'eat', 'NN'), (u'would', 'MD'), (u'fill', 'VB'), (u'night', 'NN'), (u'bing', 'VBG'), (u'drink', 'VB'), (u'get', 'VB'), (u'carb', 'JJ'), (u'stomach', 'NN')]",0
959,"[(u'insult', 'NN'), (u'profound', 'NN'), (u'deuchebaggeri', 'NN'), (u'go', 'VB'), (u'outsid', 'JJ'), (u'smoke', 'NN'), (u'break', 'NN'), (u'serv', 'NN'), (u'solidifi', 'NN')]",0
960,"[(u'If', 'IN'), (u'someon', 'VBN'), (u'order', 'NN'), (u'two', 'CD'), (u'taco', 'NN'), (u'think', 'NN'), (u'may', 'MD'), (u'part', 'NN'), (u'custom', 'VB'), (u'servic', 'JJ'), (u'ask', 'NN'), (u'combo', 'NN'), (u'ala', 'IN'), (u'cart', 'NN')]",0
961,"[(u'she', 'PRP'), (u'quit', 'VBD'), (u'disappoint', 'NN'), (u'although', 'IN'), (u'blame', 'NN'), (u'need', 'JJ'), (u'place', 'NN'), (u'door', 'NN')]",0
962,"[(u'after', 'IN'), (u'rave', 'VBP'), (u'review', 'NN'), (u'I', 'PRP'), (u'wait', 'VBP'), (u'eat', 'JJ'), (u'disappoint', 'NN')]",0
963,"[(u'del', 'NN'), (u'taco', 'NN'), (u'pretti', 'VBP'), (u'nasti', 'JJ'), (u'avoid', 'NN'), (u'possibl', 'NN')]",0
964,"[(u'It', 'PRP'), (u'not', 'RB'), (u'hard', 'RB'), (u'make', 'VB'), (u'decent', 'NN'), (u'hamburg', 'NN')]",0
965,"[(u'but', 'CC'), (u'I', 'PRP'), (u'like', 'VBP')]",0
966,"[(u'hell', 'NN'), (u'I', 'PRP'), (u'go', 'VBP'), (u'back', 'RB')]",0
967,"[(u'We', 'PRP'), (u'gotten', 'VBP'), (u'much', 'JJ'), (u'better', 'JJR'), (u'servic', 'NN'), (u'pizza', 'JJ'), (u'place', 'NN'), (u'next', 'JJ'), (u'door', 'NN'), (u'servic', 'JJ'), (u'receiv', 'NN'), (u'restaur', 'NN')]",0
968,"[(u'I', 'PRP'), (u'know', 'VBP'), (u'big', 'JJ'), (u'deal', 'NN'), (u'place', 'NN'), (u'I', 'PRP'), (u'back', 'VBP'), (u'ya', 'NN')]",0
